Player_Id,Deposit_Amount,Deposit_Quantity,Deposit_Method,Age,Country,Gender,Dim_Alert_Type_Desc,VIP
547740,38.3393936784023,1,firepay,38.0,AG,F,All Deposit,0
7122879,51.89727691751049,1,cyberplat,29.0,MY,M,First_Deposit,0
8343580,0.0,1,bpay,42.0,AF,M,Sign Up,0
461543,38.286881244602114,2,moneybookers,33.0,GG,M,All Deposit,0
6599093,51.469032099484444,1,v13_ebs,36.0,GR,M,?,0
4881189,76.10121837109189,2,bpay,32.0,LA,F,Sign Up,0
3942371,57.6252816144858,1,boleto,44.0,TC,F,All Deposit,0
3635463,0.0,0,m5_ebs,41.0,LK,M,All Deposit,0
9424821,58.75347556871735,2,przelewy24,41.0,CW,M,?,1
6571042,49.67383273025739,3,moneybookers.com_moneybookers,28.0,GY,F,All Deposit,0
8037774,64.03871739710654,3,lps-smooth,21.0,BJ,M,Re-deposit,0
7690792,68.3675422498189,13,webmoney_webmoney,24.0,ME,M,Sign Up,0
6242956,45.12553083039081,3,abaqoos,22.0,QA,F,Re-deposit,0
5021716,0.0,2,boleto,32.0,MU,M,Re-deposit,0
968800,29.79553323093846,1,moneta,37.0,ZW,M,?,0
5097107,77.33896119804265,1,mastercard,32.0,TZ,F,Special,0
9237069,0.0,0,sc-sandhirst,27.0,BF,F,Re-deposit,0
516013,58.09350663502721,13,ewi,52.0,GF,F,Re-deposit,0
3964805,63.97609248629983,1,multibanco,42.0,TT,F,?,0
7434157,0.0,3,paysafecardviasc,18.0,CR,M,Special,0
517201,63.13898248652962,1,v_trustmarque,29.0,AS,M,All Deposit,0
5258186,58.94869416006836,1,sc-gvccashier,36.0,OM,M,Re-deposit,0
217658,67.92182672639424,61,webpay,35.0,CI,F,?,0
6305668,0.0,0,paysafecard_paysafecard,28.0,AW,M,?,0
3945807,81.74860079263331,4,dtdcashdesk,29.0,ZZ,F,Special,0
9561114,50.48518239240784,3,payr,31.0,BM,F,Sign Up,0
4423702,54.249342721628,3,deutschebankag_bankwire,27.0,LI,M,?,0
2589052,0.0,0,ebs,27.0,NZ,M,?,0
3467747,0.0,2,mastercardmaestro,24.0,SM,M,Sign Up,0
2384930,56.55226398893917,14,kalixa,61.0,AQ,F,All Deposit,0
8646433,31.832401849799115,16,check,41.0,SC,F,First_Deposit,0
1503692,31.29301776731524,2,astropaycard,29.0,SA,M,Re-deposit,0
3302515,66.50013616848516,1,v_d_usd_cqr_es,19.0,SX,F,First_Deposit,0
6855362,98.37251311257658,2,visacredit,23.0,PA,F,?,0
9012939,0.0,0,eps,36.0,AG,?,Sign Up,0
3850405,65.27114821467671,9,v_trustmarque,34.0,GM,M,Sign Up,0
2079111,38.60359411396019,5,bpay,33.0,GH,?,Sign Up,1
9846374,28.16162143814372,20,paypal,43.0,AE,F,Special,1
2739279,60.36721990130201,1,paysafecard,27.0,VG,F,Special,0
4755754,0.0,0,ewire,43.0,AF,F,?,0
8910231,45.08060954091181,2,webmoneyviasc,28.0,ID,M,Re-deposit,0
7527879,35.97143368058953,13,paysafecard,43.0,UG,F,All Deposit,0
5484269,106.3623057023122,15,mastercardmaestro,41.0,MN,F,All Deposit,0
2621254,30.018690572629577,1,webmoney,35.0,VC,F,Special,0
1342278,49.358541035240656,2,m_trustmarque,33.0,ZA,F,First_Deposit,0
9386317,1233.4192276759047,1,kalixa,38.0,PH,F,?,1
5584994,49.24786661603302,17,muchbetter,44.0,DJ,F,?,0
8889440,44.30193285728279,19,ipay,32.0,IO,?,First_Deposit,0
1659014,48.548702906376704,2,neteller,28.0,NL,M,Re-deposit,0
3794946,32.86422050023205,1,pago_creditcard,38.0,FK,M,All Deposit,1
8442872,35.163333281757694,2,pago(gbukshop)_creditcard,18.0,FI,M,Re-deposit,0
8700435,53.63175901625033,3,moneta,29.0,KN,M,All Deposit,0
2664927,27.828985424342388,3,ids,31.0,RE,F,First_Deposit,0
9748614,50.48531568358921,1,visa,21.0,JO,F,Sign Up,1
1579668,26.155808320906733,2,eurowire,41.0,HM,M,Special,0
653080,0.0,2,sc-netlook,52.0,AE,F,First_Deposit,0
4990345,47.73604229631886,3,moneysafe,31.0,AQ,M,Sign Up,0
9753126,37.320357789130995,1,instantbank,30.0,SN,F,Special,0
5028946,0.0,0,canadianeft,25.0,PH,?,Special,0
6940887,42.00386104154588,1,servipag,44.0,UZ,M,Sign Up,0
9532057,33.04344963082584,2,multibanco,39.0,MT,F,Special,0
8245004,59.05060650771156,47,cqr_banktransfer,33.0,ZA,F,Re-deposit,0
712670,40.643717192119965,1,ifund-smooth-gbp,31.0,MQ,F,Special,0
8753424,117.68674256009525,22,firepay,34.0,LU,F,Sign Up,0
6018631,0.0,0,paysafecard_paysafecard,24.0,VE,M,?,0
7065816,478.62587720430497,2,cc,21.0,BM,F,?,0
4991100,29.6257446114521,2,instadebitviasc,43.0,IR,F,All Deposit,0
9358825,48.044100887230705,1,,34.0,SM,F,First_Deposit,0
8134176,61.0426317170634,19,v_d_usd_cqr_es,37.0,CR,M,All Deposit,0
9287031,53.300083978441215,2,mistercash,46.0,LS,M,Sign Up,0
8633503,57.704418334585384,2,cc,21.0,TJ,M,Sign Up,0
2996759,37.482467634987955,3,dtdcashdesk,33.0,GM,M,All Deposit,0
8449967,65.86255726118576,3,deutschebankag_bankwire,43.0,AM,,?,0
7841513,67.09464154329397,1,ppprepaidcard,24.0,GM,M,Sign Up,0
4313678,48.30483398053591,5,viva,32.0,GT,M,?,0
2228738,0.0,0,creditanstaltag_bankwire,26.0,KE,M,All Deposit,0
6552293,20.631095985280027,4,westernunion,32.0,JE,M,Sign Up,0
7991770,33.382097599837905,2,deutschebankag_bankwire,19.0,KE,M,First_Deposit,0
6598449,0.0,0,paysafecard,21.0,AU,M,First_Deposit,0
4034312,59.76007935625468,16,dineromail,34.0,SE,F,Re-deposit,0
6265244,51.48062701513954,1,webmoneyviasc,47.0,MC,M,All Deposit,0
2577692,37.88715025271624,1,mistercash,31.0,TH,F,Sign Up,0
2496355,36.03119751574954,3,firstgate_firstgate,40.0,SC,F,All Deposit,0
9309854,82.271430467338,2,paypal,32.0,LV,M,?,0
5592988,33.031184723085836,2,dtdcashdesk,41.0,ZM,M,Sign Up,0
3022845,64.92264521943119,4,bt_cashservices,24.0,LT,M,Special,0
8922893,49.31734020225228,22,ipsprocessing,22.0,GF,M,First_Deposit,1
9218379,0.0,0,yandexmoney,26.0,GP,F,Re-deposit,0
7696155,52.59004054510824,4,ewire,35.0,AI,M,All Deposit,0
3280197,73.21247709993958,3,ifund-smooth-gbp,39.0,CS,F,Sign Up,1
832416,36.55529375386705,40,ebs-3d-smooth,31.0,UA,M,Re-deposit,0
2017573,0.0,0,webmoney_webmoney,22.0,ML,M,First_Deposit,0
5669230,48.10039538886602,1,laser,35.0,LA,F,First_Deposit,0
3301622,0.0,0,abaqoos,40.0,BD,F,,0
7783599,55.23956545095709,3,giropay_skrill,19.0,SA,?,Re-deposit,0
312447,0.0,1,pcard,42.0,DJ,M,Re-deposit,0
6113515,51.18753626898218,14,tmwire,23.0,IL,?,First_Deposit,0
4054648,33.851885859741316,15,surefirecommerce,24.0,CV,M,Special,0
7654544,42.94438247337186,2,ticketpremium,22.0,BE,?,All Deposit,0
4111598,55.20389086245529,2,mastercardmaestro,24.0,RS,F,Re-deposit,0
9510414,0.0,0,giropay_s2p,25.0,GH,F,Sign Up,0
8819850,67.58858460780223,10,visadebit,45.0,LK,M,Sign Up,0
6754346,42.086116591516934,2,click2pay,37.0,CF,F,First_Deposit,0
3388673,53.17249436817592,3,pgclubcashier,47.0,BY,F,All Deposit,0
9926570,0.0,0,pago_creditcard,35.0,BW,?,First_Deposit,0
1446247,50.678673416225294,2,v3_ebs,22.0,AX,F,Re-deposit,0
5685020,54.71925507231801,35,surefirecommerce,28.0,AO,F,Re-deposit,0
9340686,81.33538729482802,1,v_d_usd_cqr_es,24.0,PS,F,Special,0
1306766,60.896404713918926,1,pcard,35.0,TG,M,All Deposit,0
1499179,54.456874812348566,37,xpresscharge,54.0,VC,?,Re-deposit,0
4749798,36.449430305122185,4,qiwi,31.0,VA,F,First_Deposit,0
572377,41.04768900668158,1,boleto,39.0,TW,M,First_Deposit,0
7691627,21.81888098363664,4,ebs-smooth,40.0,GT,M,Special,0
1279856,39.666341653923354,2,check,34.0,VE,F,First_Deposit,0
428343,0.0,0,ids,24.0,RU,F,Re-deposit,0
6393628,36.58977323034981,5,envoy,36.0,LK,M,?,0
5144963,41.020284677223486,1,xpresscharge,47.0,NC,M,?,0
7510306,39.891108666092016,10,servipag,46.0,EC,?,Sign Up,1
3673767,69.12606426416961,3,instadebitviasc,33.0,AD,M,Special,0
4421852,52.6052464519894,14,muchbetter,25.0,HU,M,First_Deposit,0
1993720,55.99679651458598,36,epay,44.0,IS,,Sign Up,0
3006504,81.95584690740071,1,eps,35.0,AG,F,Re-deposit,0
321544,47.273288573610735,3,ipay,30.0,BH,?,Special,0
9692481,23.75083279358025,2,firstgate_firstgate,27.0,RU,M,Special,0
4104939,62.3460084745936,1,ifund-smooth-usd,21.0,BS,F,All Deposit,0
2541250,60.902405463992025,24,goldleaf,32.0,GT,M,Re-deposit,0
7805893,40.21139291822251,1,ebs-smooth,32.0,HR,F,Re-deposit,1
7716104,79.2572281900438,3,ewire,48.0,RO,F,?,0
795562,65.06209574996564,2,mastercardmaestro,29.0,KY,M,?,0
7652319,42.00766499354466,1,moneta,45.0,CY,M,Special,0
8853653,0.0,0,webmoney,25.0,BJ,M,?,0
1897465,96.98421293603992,5,astropaycard,25.0,IR,M,Re-deposit,0
731497,57.16495894371687,26,s_trustmarque,28.0,MD,M,Re-deposit,0
4150809,47.52455316757231,13,maestro,32.0,KH,F,Re-deposit,0
2512597,0.0,2,moneta,24.0,TZ,M,Sign Up,0
3491469,0.0,2,s_trustmarque,37.0,UG,M,Sign Up,0
2568623,9859.89068330905,6,kalixa,37.0,ZZ,F,?,1
564184,36.828847861528274,4,cc,21.0,MD,F,Special,0
4333514,0.0,0,giropay,28.0,SV,M,?,0
7448354,46.53071259317165,5,mastercard,40.0,KM,F,All Deposit,0
6844389,35.18020138730387,3,v_trustmarque,46.0,DE,M,All Deposit,0
2396234,61.96482296296716,3,multibanco,27.0,IE,M,Special,0
3950659,62.563768419348385,2,sc-sandhirst,28.0,AC,?,Special,0
1372631,73.59729125628134,1,creditanstaltag_bankwire,34.0,CY,M,?,1
5988816,0.0,0,ebs-smooth,34.0,LB,?,All Deposit,0
6696504,61.128716180469524,2,deutschebankag_bankwire,36.0,CL,F,Special,0
6092433,0.0,2,m_trustmarque,41.0,RU,F,All Deposit,0
946079,0.0,2,ricarica,29.0,BS,F,Special,0
7066422,49.91225068621049,19,clicknbuy,40.0,GG,F,Sign Up,0
9380680,59.51159525262327,45,clearchex,35.0,AD,F,Sign Up,0
5434735,46.246113684928005,2,check,31.0,TC,M,Special,0
2533801,0.0,2,v5_ebs,38.0,MM,M,First_Deposit,0
4504355,29.102272017099054,2,paysafecard,33.0,TV,F,?,0
8235321,41.82458549520571,4,v_trustmarque,32.0,CZ,M,Special,0
2002167,0.0,0,envoy,22.0,TM,F,Re-deposit,0
9021382,65.51405338850621,4,usemybank,45.0,SN,M,Sign Up,0
5090934,34.50861411172151,2,realex,31.0,LB,F,Special,0
9849091,42.53266475383579,3,giropay_xpay,,MZ,F,First_Deposit,0
9350215,0.0,2,westernunion_cqr,45.0,VU,F,Sign Up,0
4272656,56.70959994907584,3,firstgate_firstgate,41.0,MK,F,All Deposit,0
9935511,40.62508029984262,3,ewire,24.0,AE,M,Special,0
4262673,0.0,1,servipag,27.0,AX,M,Sign Up,0
6153420,41.63555091574714,2,m5_ebs,26.0,PS,M,Re-deposit,0
7716268,0.0,0,v_trustmarque,34.0,AD,F,Sign Up,0
1955706,52.08065004838293,15,ebsnetlook(eur),35.0,,M,All Deposit,0
2751567,55.67934441901915,17,paysafecardviasc,35.0,VN,?,All Deposit,0
1199850,74.42304609211709,1,paypal_paypal,26.0,EG,F,Special,0
8171853,0.0,0,bankbphs.a._bankwire,23.0,DZ,F,?,0
2997754,0.0,3,neteller,19.0,BD,M,?,0
6819775,44.51242902226695,1,moneybookers,31.0,NC,M,Sign Up,0
6608232,75.20750540278833,45,globalcollect_creditcard,51.0,HN,M,Re-deposit,0
1078943,47.588775065218684,46,surefirecommerce,,VA,M,?,0
8989510,0.0,1,paypal,25.0,CY,M,First_Deposit,0
6722437,32.40176955526435,2,,28.0,PL,M,Re-deposit,0
844423,57.99981895146675,5,paysafecard_paysafecard,20.0,MT,F,?,0
7607883,55.86143785700856,3,debitcard,47.0,KN,F,Sign Up,0
6298440,59.70640493945765,16,tmwire,27.0,IE,F,?,0
8217523,90.0278765658652,4,ipsprocessing,46.0,CF,F,All Deposit,0
1909181,37.1102070874949,4,switch,49.0,TW,F,Special,1
9808488,48.676270652110034,3,yandexmoney,35.0,HU,F,First_Deposit,0
9556372,40.80051091349454,3,visaelectron,39.0,AM,F,Re-deposit,0
9749659,43.023393090947685,4,moneybookers.com_moneybookers,25.0,CL,M,Special,0
7203353,49.90166287494378,15,ipsprocessing,25.0,TJ,F,First_Deposit,0
6598589,48.997809814339625,17,cqr_banktransfer,25.0,IR,F,?,0
2179022,39.98415138560173,1,visadebit,20.0,CA,M,Re-deposit,0
1757399,46.43434792407761,1,yandexmoney,31.0,MQ,M,Sign Up,0
6682591,48.179174875355535,4,paypal,25.0,HU,M,?,0
7306791,56.27594293412681,2,epassporte,25.0,PA,F,Special,0
6895153,39.00656321569183,1,v13_ebs,44.0,ZW,M,Special,0
8045619,40.29382169017271,1,astropaycard,42.0,GH,M,All Deposit,1
784906,0.0,0,ipsprocessing,24.0,MD,M,Re-deposit,0
5203783,49.208022843484585,1,payr,49.0,UG,M,Sign Up,0
4718518,53.07272567032691,7,webpay,40.0,IN,?,?,0
7867525,59.889641064857145,4,ekonto,30.0,TW,M,All Deposit,0
3882050,38.309718949561486,1,ids,46.0,IE,?,Special,0
4087418,32.29020439149635,3,switch,37.0,BQ,F,Sign Up,1
5185174,44.73079545735358,36,pcard,22.0,NP,M,First_Deposit,0
315704,45.43905777031054,2,ifund-smooth-usd,34.0,EE,M,Special,0
7647486,2770.720196843658,12,directdebit,43.0,BY,M,Sign Up,1
3872213,69.34604730496825,3,maestro,37.0,CM,M,Sign Up,0
107809,62.236846618133306,3,europay,22.0,ZZ,F,Sign Up,0
3182389,54.219176030919414,4,servipag,35.0,ZZ,M,?,0
2660089,4079.9063940792244,3,lps-smooth,19.0,,?,Re-deposit,0
1543849,56.06255403908328,12,ppprepaidcard,32.0,UZ,F,?,0
9180564,0.0,0,dk_mb,45.0,AT,F,Sign Up,0
9368484,56.612579864989684,4,ricarica,36.0,EU,M,Sign Up,0
5664545,23.173071348309527,4,surefirecommerce,27.0,VN,M,?,0
5001872,0.0,0,ebs,33.0,HU,,?,0
998554,36.96327761860639,1,canadianeft,35.0,VN,M,Sign Up,0
849599,29.90810565833329,2,pgclubcashier,30.0,BE,M,First_Deposit,0
8960448,51.90460305895176,3,diners,32.0,TM,F,Special,0
4832170,63.74884472622803,3,deutschebankag_bankwire,18.0,CH,F,Re-deposit,0
2284485,68.753988992485,1,surefirecommerce,42.0,GM,M,Re-deposit,0
9612313,36.28756007517475,5,aonem,40.0,LS,F,Re-deposit,0
9743738,35.163564280905014,2,citadel,22.0,AQ,?,Re-deposit,0
1664565,0.0,0,ifund-eppayments,29.0,CO,M,?,0
3560859,48.952908819889686,1,mistercash,32.0,,M,Sign Up,0
9163137,0.0,0,bankbphs.a._bankwire,43.0,DZ,F,All Deposit,0
6708966,53.648919814544975,3,directpay24,29.0,GN,M,Special,0
2212889,43.96511125001353,13,visacredit,30.0,MC,F,First_Deposit,0
2011423,54.1517376864693,1,firepay,32.0,CV,M,Re-deposit,0
1088400,0.0,0,cyberplat,20.0,MA,M,First_Deposit,0
1351652,0.0,0,multibanco,41.0,DJ,M,?,0
2456246,7726.320954451106,16,instaewallet,23.0,KH,M,First_Deposit,0
7637832,0.0,0,ideal,47.0,CR,F,Re-deposit,0
7030804,7601.724132979928,2,v13_ebs,41.0,AZ,?,First_Deposit,1
7821283,39.940578391794595,21,epay,39.0,SN,F,?,0
5509986,32.38459700244381,2,ppprepaidcard,44.0,AI,M,First_Deposit,0
4735998,38.10080243766504,2,europay,34.0,IE,M,Special,0
6440538,65.53004541716751,2,ebsnetlook(eur),41.0,MR,F,?,0
7070986,51.600464828155744,22,ebsnetlook(eur),23.0,PH,M,All Deposit,0
9378046,56.75638790590226,3,dk_mb,40.0,VG,F,Special,0
1839864,41.60401661037622,6,payr,42.0,HN,F,,0
1828096,0.0,0,natwest_bankwire,32.0,MQ,F,First_Deposit,0
4795226,56.33406690790522,27,clickandbuy,26.0,PA,F,Re-deposit,0
7941784,63.1406130579295,1,envoy,34.0,LS,M,All Deposit,0
3992747,38.24450899261535,4,visa,31.0,KW,F,Special,0
651366,0.0,0,mistercash,32.0,AU,M,?,0
5354257,0.0,1,abaqoos,32.0,SA,M,First_Deposit,0
8071651,42.82679717149102,1,ebs-smooth,30.0,CH,?,First_Deposit,0
6078300,0.0,0,moneysafe,25.0,BM,M,Sign Up,0
1514036,50.70673707790135,13,epassporte,29.0,JO,F,Re-deposit,0
4835579,51.000476915527685,1,entropay,30.0,PE,?,Special,0
3522599,0.0,0,payr,34.0,HK,M,All Deposit,0
3486696,56.472321773124094,38,giropay_skrill,18.0,AL,F,Re-deposit,0
3399578,56.265934895303936,11,instadebit,42.0,RS,M,First_Deposit,0
6390274,54.8095710737007,2,macaucashdesk,34.0,LA,F,First_Deposit,0
5855511,0.0,3,s_trustmarque,43.0,BJ,?,Re-deposit,0
1418780,73.07414483065487,3,pago_creditcard,37.0,SK,M,First_Deposit,0
2945913,0.0,0,sc-netlook,30.0,NP,F,Re-deposit,0
9100061,56.976719428820424,1,ekonto,32.0,CU,F,Sign Up,0
7131177,45.46958584577307,1,visacredit,37.0,VC,F,Special,1
6785733,40.94935728659793,2,,33.0,FI,M,Sign Up,0
8910653,30.373406263340044,3,creditcard,21.0,AM,F,Sign Up,0
430964,42.27491456465559,2,mistercash,32.0,VE,M,All Deposit,0
1768610,59.06153450758779,2,pcard,29.0,FK,F,Special,0
8354903,62.28203570096088,3,v_trustmarque,40.0,NO,F,Sign Up,0
9791972,51.28533267373985,3,switch,30.0,BH,M,First_Deposit,0
3547142,43.245339712100474,2,visacredit,38.0,NP,M,Re-deposit,0
1610570,42.42478299679577,1,instantbank,29.0,IN,F,Re-deposit,1
6243595,36.25863861485683,2,ewi,35.0,PY,M,All Deposit,0
5946015,58.67696631922921,6,mastercard,38.0,MV,F,All Deposit,0
1756273,48.20441857642385,2,realex,49.0,CR,M,Re-deposit,0
7228047,50.33225557621683,1,goldleaf,39.0,ZA,M,,0
8702038,79.42128840946555,3,,34.0,AZ,M,First_Deposit,0
7635145,50.70750908860518,20,sc-gvccashier,44.0,GA,M,Special,0
4440326,50.42203181110088,1,poli,28.0,IT,M,First_Deposit,0
2996217,25.82278855335894,19,pcard,38.0,JE,F,All Deposit,0
1460140,53.39140126805063,1,ideal,39.0,VN,F,Special,0
2748984,25.493974396300665,3,visadebit,27.0,AG,F,Special,0
9884916,90.23272516350701,4,viva,24.0,CR,M,All Deposit,0
3805980,63.285338907836,2,ricarica,32.0,SN,F,First_Deposit,0
5402568,0.0,0,dk_mb,33.0,SK,M,First_Deposit,0
9852160,86.35837007444155,2,diners,61.0,CR,F,First_Deposit,0
4752967,43.76122206002157,2,v3_ebs,48.0,PE,F,Special,0
2591978,63.11048553948834,1,bt_cashservices,29.0,MW,F,Special,0
8384528,60.91379111566319,2,visaelectron,33.0,,F,?,0
3528125,25.132019237885935,2,entropay,22.0,TJ,?,?,0
3750699,21.11233701820634,2,dtdcashdesk,46.0,IO,M,?,0
8717665,0.0,1,postepay_mb,25.0,SV,M,?,0
6890235,60.13379513855832,1,,31.0,AT,F,First_Deposit,0
5211642,56.857779174476434,3,bt_cashservices,24.0,CM,F,First_Deposit,0
5423363,50.57632806214778,3,v_d_usd_cqr_es,24.0,MY,M,Special,0
1463030,45.738455684850614,1,ticketpremium,29.0,AQ,M,Re-deposit,0
1335928,30.8733921041185,1,neteller,35.0,RE,M,Special,0
9043041,25.328528877697497,1,paybox,25.0,NU,F,Sign Up,0
880845,30.350733676804552,2,dineromail,19.0,MZ,F,Sign Up,0
3266470,0.0,2,abaqoos,40.0,PE,F,First_Deposit,0
1292465,0.0,0,bpay,28.0,BJ,F,First_Deposit,0
9728831,45.973366449102684,7,xpresscharge,29.0,AT,F,?,0
2893192,26.236323009589544,1,ukash,68.0,SV,F,First_Deposit,0
1989758,48.16092032408029,2,epassporte,42.0,EC,M,Re-deposit,0
5260711,71.12775548921273,1,giropay_skrill,44.0,AT,F,,0
1450255,72.22129121306041,2,ifund-smooth-eur,36.0,AS,F,Special,0
4701721,57.99659441147864,2,giropayviasc,25.0,TV,F,Sign Up,0
5362220,61.668915279955684,4,payfriends(tm),26.0,DO,M,?,0
5881898,0.0,1,laser,30.0,ML,M,All Deposit,0
2888651,36.440982584679055,2,clearchex,45.0,ZM,M,Sign Up,0
5962556,50.841208508602605,20,usemybank,44.0,BI,?,Re-deposit,0
8629124,63.74880684059555,2,giropayviasc,34.0,TH,F,First_Deposit,0
2480843,0.0,0,yandexmoney,42.0,CV,M,Special,0
8462766,57.801093766981744,3,visaelectron,30.0,BD,M,Sign Up,0
9797479,0.0,3,giropay_skrill,49.0,CW,M,First_Deposit,0
3308268,57.768552467663675,1,metacharge_creditcard,38.0,HR,M,Re-deposit,1
4336319,44.08220717001061,1,directdebit,33.0,NL,M,First_Deposit,1
4101813,48.05846175723073,3,globalcollect_creditcard,28.0,BH,F,Special,0
9575076,50.158987348662166,5,eps,40.0,VE,F,Sign Up,0
7745597,53.591637484576594,3,ebs-smooth,44.0,MZ,F,Sign Up,0
1199051,36.897345007290376,1,cardportalpago_creditcard,29.0,YT,F,Sign Up,0
5195080,56.3390397142995,16,mplatba,35.0,PA,M,?,0
5581362,0.0,0,ricarica,26.0,VC,F,Special,0
2227864,39.129002940669835,14,bpay,53.0,TW,M,Sign Up,0
4382910,40.04699455833801,3,yandexmoney,22.0,GB,F,Sign Up,0
7223665,0.0,0,mastercardcredit,27.0,ES,F,?,0
8686493,8389.808995501788,5,macaucashdesk,28.0,MU,M,Special,1
7468162,49.1001279913408,3,directpay24,32.0,GR,F,Special,1
9623931,47.77951060970456,1,ebs-3d-smooth,32.0,PA,F,All Deposit,0
9761585,69.08554525149913,2,,29.0,MX,F,?,0
1375803,50.45736313319155,2,deutschebankag_bankwire,28.0,SZ,M,Special,0
8148431,37.417126445363905,1,v_trustmarque,36.0,LU,F,Re-deposit,0
3486533,53.18422856576308,5,mastercardcredit,25.0,AD,M,First_Deposit,0
8655268,39.399119269132584,4,firepay,34.0,EC,M,First_Deposit,0
5809724,0.0,2,visacredit,31.0,JO,F,Sign Up,0
5574331,66.11762156777807,4,cardportalpago_creditcard,33.0,ET,M,Special,0
3187751,53.839724263153876,3,visa_postepay,21.0,PE,M,All Deposit,0
9286342,48.06127369709786,2,dk_mb,33.0,AF,F,?,0
1601236,50.16699718206549,20,goldleaf,25.0,UA,M,?,0
7341648,54.88422352158789,2,epay,29.0,FI,M,First_Deposit,0
4846782,76.14002723972757,5,aonem,46.0,JE,F,?,0
9906006,0.0,3,instadebit,49.0,AR,F,Re-deposit,0
1547794,0.0,0,ipay,35.0,XY,F,First_Deposit,0
9177983,0.0,2,ewi,35.0,KY,F,Re-deposit,0
7347445,60.92174312458346,20,sc-gvccashier,32.0,IN,F,Special,0
996168,35.98664730587844,5,hipay,58.0,GB,M,First_Deposit,0
7976515,45.919755353072546,49,v_trustmarque,34.0,PH,F,Sign Up,1
1750840,0.0,1,metacharge_creditcard,19.0,CR,F,?,0
5139884,40.118580010503855,15,eurowire,22.0,MM,M,Sign Up,0
1736397,24.855377769436856,2,ricarica,37.0,,F,Re-deposit,0
895143,73.0509585853574,1,giropay_xpay,30.0,TC,F,?,0
8445617,41.879959277082094,4,wire,39.0,SV,F,First_Deposit,0
6077217,0.0,0,visadebit,21.0,NP,?,Sign Up,0
3637921,0.0,0,yandexmoney,27.0,CZ,M,All Deposit,0
3450112,71.93727358809879,2,globalcollect_creditcard,37.0,YT,F,Special,0
5868143,31.253710298131963,52,ebs-3d-smooth,41.0,NU,F,Special,0
8657228,61.371292201241005,22,giropay,36.0,AU,M,?,0
3649772,0.0,0,creditanstaltag_bankwire,36.0,NC,M,Special,0
7164717,41.385872628318616,3,lateralpayments,29.0,FK,M,Sign Up,0
9402696,25.73605914896641,3,goldleaf,50.0,JP,F,Re-deposit,0
2628286,51.41626507776571,3,webmoney_webmoney,36.0,BS,F,All Deposit,0
6065819,52.94458748396059,2,firepay,21.0,DE,M,Re-deposit,0
6742845,70.32611261413884,12,visa,50.0,CU,F,All Deposit,0
5496649,0.0,0,ids,44.0,AT,F,Sign Up,0
1038591,44.72891808231643,3,instadebit,25.0,AX,F,?,0
2924391,45.605437899058444,1,neteller_neteller,30.0,LI,M,Special,0
1283286,59.554278228240854,1,dtdcashdesk,39.0,AC,F,First_Deposit,0
9739822,37.60269595303277,2,,23.0,BE,F,?,0
3927326,0.0,0,mastercard,37.0,KH,M,All Deposit,0
5488801,67.28244660699906,3,yandexmoney,26.0,MR,M,Special,0
976239,0.0,2,entropay,45.0,VE,F,Re-deposit,0
4496254,33.56094723150588,3,giropayviasc,24.0,CA,F,Special,0
8763733,51.65947223087465,2,yandexmoney,29.0,IO,M,Special,0
5874386,41.046659766569306,1,cc,34.0,SK,F,First_Deposit,1
5087251,35.68114584950895,2,monedero,37.0,TH,F,Sign Up,0
3598621,41.12821278069242,1,giropay_xpay,20.0,MR,F,Special,0
2130710,67.23271600043616,3,ids,44.0,GA,F,?,0
2310693,57.94038090343712,2,mastercardmaestro,42.0,BY,F,Special,0
4362778,39.78437186239999,49,ipsprocessing,48.0,BN,?,?,0
6384448,33.43090339397434,3,v13_ebs,24.0,DE,M,Special,0
3410030,64.5808565700618,4,mplatba,26.0,CO,?,Re-deposit,0
8565901,72.54610896487145,3,,41.0,ZA,F,?,0
6066649,0.0,0,paybox,36.0,EC,F,Re-deposit,0
3639003,83.43500058027706,1,instaewallet,36.0,HN,M,First_Deposit,0
1442905,0.0,0,sc-sandhirst,53.0,BZ,F,All Deposit,0
1840886,0.0,2,ebsnetlook(eur),38.0,VC,M,First_Deposit,0
6836876,41.570448671668395,1,bt_astropay,44.0,CH,M,Re-deposit,0
1591676,56.83121208829085,62,paypal,40.0,CZ,M,First_Deposit,0
9295123,39.03967527391824,2,paypal_paypal,23.0,SA,M,Sign Up,0
7549449,63.229253143971675,19,creditanstaltag_bankwire,27.0,VA,F,Sign Up,0
6525274,70.55560127521849,2,ticketpremium,31.0,AT,F,Special,0
7475719,0.0,1,bpay,27.0,AQ,M,Re-deposit,0
1595998,59.668724595247575,19,paypal,26.0,PE,M,All Deposit,1
2215610,55.15884886672535,2,europay,29.0,AT,F,First_Deposit,1
9390593,25.27323967918264,51,check,39.0,BW,F,?,1
9645634,41.963416250799156,3,moneta,42.0,LI,M,All Deposit,0
9036621,40.740259153771305,1,westernunion_cqr,37.0,UZ,M,Sign Up,0
6241500,44.502274739307175,2,moneta,47.0,US,M,Re-deposit,0
271465,43.22825182800085,17,neteller,34.0,GG,M,Sign Up,0
856924,46.56858419109254,15,viva,32.0,DJ,F,All Deposit,0
3740741,77.73803927861069,4,creditcard,26.0,,F,All Deposit,0
3812775,26.111525272552033,3,ids,52.0,AL,M,First_Deposit,0
9709515,48.6150884376553,10,giropay_xpay,47.0,LA,F,Re-deposit,0
